날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2023년 03월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2023년 03월,강서구,등촌3동,기타간이>기타간이,I21099,"2,226,667원",87건
2023년 03월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2023년 03월,강서구,발산1동,기타간이>기타간이,I21099,"5,250,258원",236건
2023년 03월,강서구,우장산동,기타간이>기타간이,I21099,"4,482,702원",212건
2023년 03월,강서구,등촌1동,기타간이>기타간이,I21099,"2,226,667원",87건
2023년 03월,강서구,염창동,기타간이>기타간이,I21099,"7,459,550원",462건
2023년 03월,강서구,화곡6동,기타간이>기타간이,I21099,"4,705,127원",240건
2023년 03월,강서구,등촌2동,기타간이>기타간이,I21099,"2,226,667원",87건
2023년 03월,강서구,화곡3동,기타간이>기타간이,I21099,"4,705,127원",240건
2023년 03월,강서구,화곡본동,기타간이>기타간이,I21099,"4,705,127원",240건
2023년 03월,강서구,화곡1동,기타간이>기타간이,I21099,"4,705,127원",240건
2023년 03월,강서구,화곡4동,기타간이>기타간이,I21099,"4,705,127원",240건
2023년 03월,강서구,화곡8동,기타간이>기타간이,I21099,"4,705,127원",240건
2023년 03월,강서구,화곡2동,기타간이>기타간이,I21099,"4,705,127원",240건
2023년 02월,강서구,방화2동,기타간이>기타간이,I21099,"2,780,933원",105건
2023년 02월,강서구,방화1동,기타간이>기타간이,I21099,"3,245,965원",138건
2023년 02월,강서구,가양1동,기타간이>기타간이,I21099,"4,425,547원",178건
2023년 02월,강서구,공항동,기타간이>기타간이,I21099,"3,245,965원",138건
2023년 02월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2023년 02월,강서구,등촌3동,기타간이>기타간이,I21099,"2,515,033원",83건
2023년 02월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2023년 02월,강서구,발산1동,기타간이>기타간이,I21099,"5,241,367원",225건
2023년 02월,강서구,우장산동,기타간이>기타간이,I21099,"4,379,198원",199건
2023년 02월,강서구,등촌1동,기타간이>기타간이,I21099,"2,515,033원",83건
2023년 02월,강서구,염창동,기타간이>기타간이,I21099,"7,037,675원",435건
2023년 02월,강서구,화곡6동,기타간이>기타간이,I21099,"4,611,723원",221건
2023년 02월,강서구,등촌2동,기타간이>기타간이,I21099,"2,515,033원",83건
2023년 02월,강서구,화곡3동,기타간이>기타간이,I21099,"4,611,723원",221건
2023년 02월,강서구,화곡본동,기타간이>기타간이,I21099,"4,611,723원",221건
2023년 02월,강서구,화곡1동,기타간이>기타간이,I21099,"4,611,723원",221건
2023년 02월,강서구,화곡4동,기타간이>기타간이,I21099,"4,611,723원",221건
2023년 02월,강서구,화곡8동,기타간이>기타간이,I21099,"4,611,723원",221건
2023년 02월,강서구,화곡2동,기타간이>기타간이,I21099,"4,611,723원",221건
2023년 01월,강서구,방화2동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,방화1동,기타간이>기타간이,I21099,"3,187,650원",163건
2023년 01월,강서구,가양1동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,공항동,기타간이>기타간이,I21099,"3,187,650원",163건
2023년 01월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,등촌3동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,발산1동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,우장산동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,등촌1동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,염창동,기타간이>기타간이,I21099,"7,496,000원",483건
2023년 01월,강서구,화곡6동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,등촌2동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,화곡3동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,화곡본동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,화곡1동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,화곡4동,기타간이>기타간이,I21099,0원,0건
