날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2022년 05월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,공항동,기타간이>버거,I21004,"14,301,856원",861건
2022년 05월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,염창동,기타간이>버거,I21004,"13,793,775원",773건
2022년 05월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2022년 05월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,방화1동,기타간이>버거,I21004,"13,486,000원",802건
2022년 04월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,공항동,기타간이>버거,I21004,"13,486,000원",802건
2022년 04월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,염창동,기타간이>버거,I21004,"11,360,686원",625건
2022년 04월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2022년 04월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,방화1동,기타간이>버거,I21004,"14,509,444원",849건
2022년 03월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,공항동,기타간이>버거,I21004,"14,509,444원",849건
2022년 03월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,염창동,기타간이>버거,I21004,"13,679,735원",753건
2022년 03월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2022년 03월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,방화1동,기타간이>버거,I21004,"15,607,983원",898건
2022년 02월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,공항동,기타간이>버거,I21004,"15,607,983원",898건
2022년 02월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,염창동,기타간이>버거,I21004,"12,363,766원",708건
2022년 02월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2022년 02월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,방화1동,기타간이>버거,I21004,"17,989,917원","1,060건"
2022년 01월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,공항동,기타간이>버거,I21004,"17,989,917원","1,060건"
2022년 01월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,염창동,기타간이>버거,I21004,"11,015,375원",619건
2022년 01월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2022년 01월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,방화1동,기타간이>버거,I21004,"14,577,167원",868건
2021년 12월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,공항동,기타간이>버거,I21004,"14,577,167원",868건
2021년 12월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,염창동,기타간이>버거,I21004,"11,070,350원",646건
2021년 12월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2021년 12월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,방화1동,기타간이>버거,I21004,"11,539,375원",784건
2021년 11월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,공항동,기타간이>버거,I21004,"11,539,375원",784건
2021년 11월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,염창동,기타간이>버거,I21004,"10,976,012원",649건
2021년 11월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2021년 11월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,방화1동,기타간이>버거,I21004,"13,701,825원",938건
2021년 10월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,공항동,기타간이>버거,I21004,"13,701,825원",938건
2021년 10월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,염창동,기타간이>버거,I21004,"12,889,862원",753건
2021년 10월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2021년 10월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,방화1동,기타간이>버거,I21004,"12,654,075원",868건
2021년 09월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,공항동,기타간이>버거,I21004,"12,654,075원",868건
2021년 09월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,염창동,기타간이>버거,I21004,"12,630,800원",712건
2021년 09월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2021년 09월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,방화1동,기타간이>버거,I21004,"11,520,483원",745건
2021년 08월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,공항동,기타간이>버거,I21004,"11,520,483원",745건
2021년 08월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,염창동,기타간이>버거,I21004,"13,670,887원",766건
2021년 08월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2021년 08월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,방화1동,기타간이>버거,I21004,"13,518,983원",841건
2021년 07월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,공항동,기타간이>버거,I21004,"13,518,983원",841건
2021년 07월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,염창동,기타간이>버거,I21004,"15,807,100원",890건
2021년 07월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2021년 07월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,방화1동,기타간이>버거,I21004,"19,119,966원","1,253건"
2021년 06월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,공항동,기타간이>버거,I21004,"19,119,966원","1,253건"
2021년 06월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,염창동,기타간이>버거,I21004,"11,576,725원",694건
2021년 06월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2021년 06월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,방화1동,기타간이>버거,I21004,"18,918,500원","1,212건"
2021년 05월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,공항동,기타간이>버거,I21004,"18,918,500원","1,212건"
2021년 05월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,염창동,기타간이>버거,I21004,"12,756,100원",750건
2021년 05월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2021년 05월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,방화1동,기타간이>버거,I21004,"19,261,366원","1,249건"
2021년 04월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,공항동,기타간이>버거,I21004,"19,261,366원","1,249건"
2021년 04월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,염창동,기타간이>버거,I21004,"12,608,771원",722건
2021년 04월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2021년 04월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,방화1동,기타간이>버거,I21004,"19,039,100원","1,224건"
2021년 03월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,공항동,기타간이>버거,I21004,"19,039,100원","1,224건"
2021년 03월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,염창동,기타간이>버거,I21004,"12,758,816원",750건
2021년 03월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2021년 03월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,방화1동,기타간이>버거,I21004,"18,452,866원","1,166건"
2021년 02월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,공항동,기타간이>버거,I21004,"18,452,866원","1,166건"
2021년 02월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,염창동,기타간이>버거,I21004,"11,113,316원",659건
2021년 02월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2021년 02월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,방화1동,기타간이>버거,I21004,"24,729,500원","1,545건"
2021년 01월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,공항동,기타간이>버거,I21004,"24,729,500원","1,545건"
2021년 01월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,염창동,기타간이>버거,I21004,"13,878,750원",812건
2021년 01월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2021년 01월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,방화1동,기타간이>버거,I21004,"24,364,733원","1,513건"
2020년 12월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,공항동,기타간이>버거,I21004,"24,364,733원","1,513건"
2020년 12월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,염창동,기타간이>버거,I21004,"14,125,833원",821건
2020년 12월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2020년 12월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,방화1동,기타간이>버거,I21004,"22,687,266원","1,410건"
2020년 11월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,공항동,기타간이>버거,I21004,"22,687,266원","1,410건"
2020년 11월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,염창동,기타간이>버거,I21004,"10,701,750원",646건
2020년 11월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2020년 11월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,방화1동,기타간이>버거,I21004,"23,111,966원","1,462건"
2020년 10월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,공항동,기타간이>버거,I21004,"23,111,966원","1,462건"
2020년 10월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,염창동,기타간이>버거,I21004,"12,715,250원",780건
2020년 10월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2020년 10월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,방화1동,기타간이>버거,I21004,"25,023,266원","1,548건"
2020년 09월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,공항동,기타간이>버거,I21004,"25,023,266원","1,548건"
2020년 09월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,염창동,기타간이>버거,I21004,"12,919,000원",776건
2020년 09월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
