기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,일반_점포_수,전체_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20261,11650,서초구,CS200027,모터사이클수리,14,14,0,0,0,0,0
20261,11650,서초구,CS200026,자동차미용,122,128,0,0,3.9,5,6
20261,11650,서초구,CS200025,자동차수리,222,252,0.8,2,1.6,4,30
20261,11650,서초구,CS200024,스포츠클럽,410,419,0.5,2,2.1,9,9
20261,11650,서초구,CS200023,통신기기수리,24,24,4.2,1,0,0,0
20261,11650,서초구,CS200022,복권방,35,35,0,0,2.9,1,0
20261,11650,서초구,CS200021,기타오락장,38,45,2.2,1,6.7,3,7
20261,11650,서초구,CS200020,전자게임장,3,4,0,0,0,0,1
20261,11650,서초구,CS200019,PC방,36,41,2.4,1,2.4,1,5
20261,11650,서초구,CS200018,볼링장,8,8,0,0,12.5,1,0
20261,11650,서초구,CS200017,골프연습장,120,141,2.1,3,4.3,6,21
20261,11650,서초구,CS200016,당구장,210,216,1.4,3,2.3,5,6
20261,11650,서초구,CS200015,세무사사무소,1230,1230,0.3,4,1.5,18,0
20261,11650,서초구,CS200014,회계사사무소,132,132,3,4,0,0,0
20261,11650,서초구,CS200013,기타법무서비스,374,374,0.3,1,1.9,7,0
20261,11650,서초구,CS200012,법무사사무소,881,881,3.4,30,0.7,6,0
20261,11650,서초구,CS200011,변리사사무소,188,188,0.5,1,2.1,4,0
20261,11650,서초구,CS200010,변호사사무소,2824,2824,1.2,33,2.1,60,0
20261,11650,서초구,CS200009,동물병원,60,61,4.9,3,1.6,1,1
20261,11650,서초구,CS200008,한의원,286,286,1,3,0.3,1,0
20261,11650,서초구,CS200007,치과의원,333,333,2.1,7,1.2,4,0
20261,11650,서초구,CS200006,일반의원,1073,1073,2.4,26,1.3,14,0
20261,11650,서초구,CS200005,스포츠 강습,671,696,3,21,1.9,13,25
20261,11650,서초구,CS200004,컴퓨터학원,40,40,0,0,0,0,0
20261,11650,서초구,CS200003,예술학원,710,727,2.8,20,1.8,13,17
20261,11650,서초구,CS200002,외국어학원,246,252,1.6,4,3.6,9,6
20261,11650,서초구,CS200001,일반교습학원,1653,1754,2.7,47,3.2,57,101
20261,11650,서초구,CS100010,커피-음료,1192,1565,3.1,48,3.1,49,373
20261,11650,서초구,CS100009,호프-간이주점,478,580,2.4,14,4,23,102
20261,11650,서초구,CS100008,분식전문점,421,574,3.3,19,4.2,24,153
20261,11650,서초구,CS100007,치킨전문점,77,206,1.9,4,1,2,129
20261,11650,서초구,CS100006,패스트푸드점,152,336,3,10,4.5,15,184
20261,11650,서초구,CS100005,제과점,300,412,3.9,16,6.1,25,112
20261,11650,서초구,CS100004,양식음식점,488,542,2,11,1.8,10,54
20261,11650,서초구,CS100003,일식음식점,315,381,1,4,2.1,8,66
20261,11650,서초구,CS100002,중식음식점,232,277,2.5,7,2.5,7,45
20261,11650,서초구,CS100001,한식음식점,2461,2817,3.3,92,2.8,79,356
20261,11620,관악구,CS300043,전자상거래업,677,677,0,0,7.5,51,0
20261,11620,관악구,CS300042,주유소,28,28,0,0,0,0,0
20261,11620,관악구,CS300041,예술품,23,23,4.3,1,0,0,0
20261,11620,관악구,CS300040,재생용품 판매점,44,44,0,0,2.3,1,0
20261,11620,관악구,CS300039,모터사이클및부품,52,52,5.8,3,0,0,0
20261,11620,관악구,CS300038,자동차부품,86,86,1.2,1,3.5,3,0
20261,11620,관악구,CS300037,중고차판매,9,9,0,0,0,0,0
20261,11620,관악구,CS300036,조명용품,147,147,0.7,1,0.7,1,0
20261,11620,관악구,CS300035,인테리어,163,163,1.8,3,1.2,2,0
20261,11620,관악구,CS300034,악기,17,17,5.9,1,5.9,1,0
20261,11620,관악구,CS300033,철물점,123,123,3.3,4,0.8,1,0
20261,11620,관악구,CS300032,가전제품,78,78,1.3,1,0,0,0
20261,11620,관악구,CS300031,가구,78,78,0,0,2.6,2,0
20261,11620,관악구,CS300030,중고가구,2,2,0,0,0,0,0
20261,11620,관악구,CS300029,애완동물,88,94,5.3,5,5.3,5,6
20261,11620,관악구,CS300028,화초,148,150,2,3,6,9,2
20261,11620,관악구,CS300027,섬유제품,72,72,1.4,1,1.4,1,0
20261,11620,관악구,CS300026,완구,28,28,7.1,2,10.7,3,0
20261,11620,관악구,CS300025,자전거 및 기타운송장비,23,23,4.3,1,4.3,1,0
20261,11620,관악구,CS300024,운동/경기용품,81,81,4.9,4,2.5,2,0
20261,11620,관악구,CS300023,미용재료,48,48,4.2,2,0,0,0
20261,11620,관악구,CS300022,화장품,264,294,1.7,5,1.7,5,30
20261,11620,관악구,CS300021,문구,97,108,4.6,5,3.7,4,11
20261,11620,관악구,CS300020,서적,132,138,0.7,1,1.4,2,6
20261,11620,관악구,CS300019,의료기기,97,97,0,0,3.1,3,0
20261,11620,관악구,CS300018,의약품,269,302,1.7,5,2,6,33
20261,11620,관악구,CS300017,시계및귀금속,90,96,1,1,1,1,6
20261,11620,관악구,CS300016,안경,63,93,2.2,2,0,0,30
20261,11620,관악구,CS300015,가방,56,57,5.3,3,7,4,1
20261,11620,관악구,CS300014,신발,97,99,0,0,0,0,2
20261,11620,관악구,CS300013,유아의류,43,44,2.3,1,0,0,1
20261,11620,관악구,CS300012,한복점,6,6,0,0,0,0,0
20261,11620,관악구,CS300011,일반의류,983,986,0.8,8,2.6,26,3
20261,11620,관악구,CS300010,반찬가게,275,279,1.8,5,2.9,8,4
20261,11620,관악구,CS300009,청과상,223,223,1.8,4,4,9,0
20261,11620,관악구,CS300008,수산물판매,116,124,1.6,2,2.4,3,8
20261,11620,관악구,CS300007,육류판매,208,209,1.4,3,2.9,6,1
20261,11620,관악구,CS300006,미곡판매,64,64,1.6,1,1.6,1,0
20261,11620,관악구,CS300005,주류도매,20,20,0,0,0,0,0
20261,11620,관악구,CS300004,핸드폰,273,275,0,0,1.1,3,2
20261,11620,관악구,CS300003,컴퓨터및주변장치판매,158,158,0.6,1,1.9,3,0
20261,11620,관악구,CS300002,편의점,88,347,0.9,3,2.6,9,259
20261,11620,관악구,CS300001,슈퍼마켓,363,555,3.8,21,2.7,15,192
20261,11620,관악구,CS200047,가정용품임대,33,33,0,0,0,0,0
20261,11620,관악구,CS200046,의류임대,11,11,0,0,0,0,0
20261,11620,관악구,CS200045,비디오/서적임대,7,7,0,0,14.3,1,0
20261,11620,관악구,CS200044,여행사,74,74,0,0,4.1,3,0
20261,11620,관악구,CS200043,건축물청소,263,268,0,0,3,8,5
20261,11620,관악구,CS200042,통번역서비스,64,64,0,0,6.3,4,0
20261,11620,관악구,CS200041,사진관,190,194,1.5,3,2.1,4,4
20261,11620,관악구,CS200040,녹음실,21,21,0,0,0,0,0
20261,11620,관악구,CS200039,DVD방,46,46,21.7,10,0,0,0
20261,11620,관악구,CS200038,독서실,231,268,3.4,9,1.9,5,37
20261,11620,관악구,CS200037,노래방,250,263,1.1,3,5.7,15,13
20261,11620,관악구,CS200036,고시원,3,3,0,0,0,0,0
20261,11620,관악구,CS200035,게스트하우스,15,15,0,0,20,3,0
20261,11620,관악구,CS200034,여관,166,166,4.8,8,1.8,3,0
20261,11620,관악구,CS200033,부동산중개업,1402,1409,0.1,1,2.8,39,7
20261,11620,관악구,CS200032,가전제품수리,134,135,0.7,1,0,0,1
20261,11620,관악구,CS200031,세탁소,398,440,2,9,1.8,8,42
20261,11620,관악구,CS200030,피부관리실,421,431,4.9,21,3.2,14,10
20261,11620,관악구,CS200029,네일숍,205,206,0,0,1.9,4,1
20261,11620,관악구,CS200028,미용실,972,1043,2,21,1.9,20,71
20261,11620,관악구,CS200027,모터사이클수리,45,46,0,0,4.3,2,1
20261,11620,관악구,CS200026,자동차미용,51,55,1.8,1,10.9,6,4
20261,11620,관악구,CS200025,자동차수리,158,175,1.1,2,1.7,3,17
20261,11620,관악구,CS200024,스포츠클럽,244,257,0.8,2,1.2,3,13
20261,11620,관악구,CS200023,통신기기수리,27,27,0,0,0,0,0
20261,11620,관악구,CS200022,복권방,61,61,0,0,4.9,3,0
20261,11620,관악구,CS200021,기타오락장,46,53,1.9,1,3.8,2,7
20261,11620,관악구,CS200020,전자게임장,9,11,0,0,0,0,2
20261,11620,관악구,CS200019,PC방,74,83,0,0,10.8,9,9
20261,11620,관악구,CS200018,볼링장,1,1,0,0,0,0,0
20261,11620,관악구,CS200017,골프연습장,52,58,1.7,1,1.7,1,6
20261,11620,관악구,CS200016,당구장,133,134,1.5,2,4.5,6,1
20261,11620,관악구,CS200015,세무사사무소,118,118,0,0,0,0,0
20261,11620,관악구,CS200014,회계사사무소,12,12,16.7,2,0,0,0
20261,11620,관악구,CS200013,기타법무서비스,48,48,0,0,2.1,1,0
20261,11620,관악구,CS200012,법무사사무소,66,66,0,0,0,0,0
20261,11620,관악구,CS200011,변리사사무소,8,8,0,0,0,0,0
20261,11620,관악구,CS200010,변호사사무소,35,35,0,0,0,0,0
20261,11620,관악구,CS200009,동물병원,32,32,0,0,0,0,0
20261,11620,관악구,CS200008,한의원,150,150,2.7,4,2.7,4,0
20261,11620,관악구,CS200007,치과의원,203,203,0.5,1,0.5,1,0
20261,11620,관악구,CS200006,일반의원,389,389,1.3,5,1.3,5,0
20261,11620,관악구,CS200005,스포츠 강습,332,341,3.8,13,4.4,15,9
20261,11620,관악구,CS200004,컴퓨터학원,13,13,0,0,0,0,0
20261,11620,관악구,CS200003,예술학원,368,384,1.8,7,2.1,8,16
20261,11620,관악구,CS200002,외국어학원,55,56,12.5,7,0,0,1
20261,11620,관악구,CS200001,일반교습학원,749,830,1,8,1.7,14,81
20261,11620,관악구,CS100010,커피-음료,696,915,3.6,33,5,46,219
20261,11620,관악구,CS100009,호프-간이주점,644,731,2.1,15,5.2,38,87
20261,11620,관악구,CS100008,분식전문점,400,526,4.2,22,3.8,20,126
20261,11620,관악구,CS100007,치킨전문점,98,274,4,11,7.3,20,176
20261,11620,관악구,CS100006,패스트푸드점,120,256,3.9,10,4.7,12,136
20261,11620,관악구,CS100005,제과점,192,245,2.9,7,4.5,11,53
20261,11620,관악구,CS100004,양식음식점,186,219,5,11,8.2,18,33
20261,11620,관악구,CS100003,일식음식점,201,228,1.8,4,2.2,5,27
20261,11620,관악구,CS100002,중식음식점,232,261,6.1,16,5.7,15,29
20261,11620,관악구,CS100001,한식음식점,2110,2396,4.1,99,5.1,122,286
20261,11590,동작구,CS300043,전자상거래업,526,526,0,0,6.5,34,0
20261,11590,동작구,CS300042,주유소,23,23,0,0,0,0,0
20261,11590,동작구,CS300041,예술품,16,16,0,0,0,0,0
20261,11590,동작구,CS300040,재생용품 판매점,25,25,0,0,0,0,0
20261,11590,동작구,CS300039,모터사이클및부품,8,8,12.5,1,0,0,0
20261,11590,동작구,CS300038,자동차부품,39,39,0,0,2.6,1,0
20261,11590,동작구,CS300037,중고차판매,11,11,0,0,0,0,0
20261,11590,동작구,CS300036,조명용품,113,113,0.9,1,1.8,2,0
20261,11590,동작구,CS300035,인테리어,103,103,1,1,0,0,0
20261,11590,동작구,CS300034,악기,9,9,0,0,0,0,0
20261,11590,동작구,CS300033,철물점,72,72,8.3,6,0,0,0
20261,11590,동작구,CS300032,가전제품,47,47,0,0,0,0,0
20261,11590,동작구,CS300031,가구,50,50,0,0,0,0,0
20261,11590,동작구,CS300030,중고가구,4,4,0,0,0,0,0
20261,11590,동작구,CS300029,애완동물,51,54,11.1,6,3.7,2,3
20261,11590,동작구,CS300028,화초,182,182,0.5,1,2.2,4,0
20261,11590,동작구,CS300027,섬유제품,69,69,8.7,6,0,0,0
20261,11590,동작구,CS300026,완구,18,18,0,0,5.6,1,0
20261,11590,동작구,CS300025,자전거 및 기타운송장비,18,18,0,0,0,0,0
20261,11590,동작구,CS300024,운동/경기용품,71,71,1.4,1,2.8,2,0
20261,11590,동작구,CS300023,미용재료,28,28,7.1,2,0,0,0
20261,11590,동작구,CS300022,화장품,217,235,2.1,5,2.1,5,18
20261,11590,동작구,CS300021,문구,103,117,1.7,2,0.9,1,14
20261,11590,동작구,CS300020,서적,104,107,0,0,1.9,2,3
20261,11590,동작구,CS300019,의료기기,92,93,0,0,2.2,2,1
20261,11590,동작구,CS300018,의약품,261,285,1.4,4,1.4,4,24
20261,11590,동작구,CS300017,시계및귀금속,54,55,5.5,3,1.8,1,1
20261,11590,동작구,CS300016,안경,61,81,1.2,1,2.5,2,20
20261,11590,동작구,CS300015,가방,26,27,0,0,3.7,1,1
20261,11590,동작구,CS300014,신발,37,40,2.5,1,2.5,1,3
20261,11590,동작구,CS300013,유아의류,16,17,0,0,11.8,2,1
20261,11590,동작구,CS300012,한복점,4,4,25,1,0,0,0
20261,11590,동작구,CS300011,일반의류,479,482,2.1,10,1.9,9,3
20261,11590,동작구,CS300010,반찬가게,204,217,2.3,5,5.1,11,13
20261,11590,동작구,CS300009,청과상,224,224,0.9,2,2.7,6,0
20261,11590,동작구,CS300008,수산물판매,962,963,0.1,1,2.3,22,1
20261,11590,동작구,CS300007,육류판매,142,142,1.4,2,2.8,4,0
20261,11590,동작구,CS300006,미곡판매,39,39,0,0,5.1,2,0
20261,11590,동작구,CS300005,주류도매,10,10,0,0,0,0,0
20261,11590,동작구,CS300004,핸드폰,181,181,0,0,1.7,3,0
20261,11590,동작구,CS300003,컴퓨터및주변장치판매,137,137,0,0,0.7,1,0
20261,11590,동작구,CS300002,편의점,53,252,1.2,3,2.8,7,199
20261,11590,동작구,CS300001,슈퍼마켓,259,409,4.4,18,4.4,18,150
20261,11590,동작구,CS200047,가정용품임대,36,36,0,0,5.6,2,0
20261,11590,동작구,CS200046,의류임대,8,8,0,0,12.5,1,0
20261,11590,동작구,CS200045,비디오/서적임대,11,11,9.1,1,0,0,0
20261,11590,동작구,CS200044,여행사,56,56,0,0,5.4,3,0
20261,11590,동작구,CS200043,건축물청소,157,162,0,0,3.7,6,5
20261,11590,동작구,CS200042,통번역서비스,51,51,0,0,0,0,0
20261,11590,동작구,CS200041,사진관,157,163,1.8,3,2.5,4,6
20261,11590,동작구,CS200040,녹음실,26,27,0,0,0,0,1
20261,11590,동작구,CS200039,DVD방,27,27,3.7,1,0,0,0
20261,11590,동작구,CS200038,독서실,168,189,2.1,4,5.3,10,21
20261,11590,동작구,CS200037,노래방,155,156,1.3,2,3.8,6,1
20261,11590,동작구,CS200036,고시원,4,4,0,0,0,0,0
20261,11590,동작구,CS200035,게스트하우스,10,10,0,0,0,0,0
20261,11590,동작구,CS200034,여관,117,117,7.7,9,3.4,4,0
20261,11590,동작구,CS200033,부동산중개업,1118,1120,0.3,3,2,22,2
20261,11590,동작구,CS200032,가전제품수리,84,84,0,0,1.2,1,0
20261,11590,동작구,CS200031,세탁소,201,242,2.5,6,2.1,5,41
20261,11590,동작구,CS200030,피부관리실,299,304,3.6,11,2.6,8,5
20261,11590,동작구,CS200029,네일숍,132,133,0,0,0.8,1,1
20261,11590,동작구,CS200028,미용실,676,733,1.4,10,1.2,9,57
20261,11590,동작구,CS200027,모터사이클수리,17,17,0,0,0,0,0
20261,11590,동작구,CS200026,자동차미용,36,36,2.8,1,0,0,0
20261,11590,동작구,CS200025,자동차수리,80,92,0,0,0,0,12
20261,11590,동작구,CS200024,스포츠클럽,161,167,1.2,2,2.4,4,6
20261,11590,동작구,CS200023,통신기기수리,17,17,5.9,1,0,0,0
20261,11590,동작구,CS200022,복권방,45,45,0,0,4.4,2,0
20261,11590,동작구,CS200021,기타오락장,33,41,2.4,1,2.4,1,8
20261,11590,동작구,CS200020,전자게임장,5,5,0,0,0,0,0
20261,11590,동작구,CS200019,PC방,38,44,0,0,4.5,2,6
20261,11590,동작구,CS200018,볼링장,3,3,0,0,33.3,1,0
20261,11590,동작구,CS200017,골프연습장,38,42,2.4,1,4.8,2,4
20261,11590,동작구,CS200016,당구장,102,102,1,1,2.9,3,0
20261,11590,동작구,CS200015,세무사사무소,97,97,0,0,0,0,0
20261,11590,동작구,CS200014,회계사사무소,9,9,0,0,0,0,0
20261,11590,동작구,CS200013,기타법무서비스,33,33,0,0,0,0,0
20261,11590,동작구,CS200012,법무사사무소,38,38,0,0,2.6,1,0
20261,11590,동작구,CS200011,변리사사무소,5,5,0,0,20,1,0
20261,11590,동작구,CS200010,변호사사무소,19,19,0,0,10.5,2,0
20261,11590,동작구,CS200009,동물병원,26,26,0,0,0,0,0
20261,11590,동작구,CS200008,한의원,139,139,0.7,1,0.7,1,0
20261,11590,동작구,CS200007,치과의원,180,180,1.1,2,0.6,1,0
20261,11590,동작구,CS200006,일반의원,343,343,2,7,0.9,3,0
20261,11590,동작구,CS200005,스포츠 강습,268,283,1.8,5,2.5,7,15
20261,11590,동작구,CS200004,컴퓨터학원,8,8,0,0,0,0,0
20261,11590,동작구,CS200003,예술학원,356,370,1.9,7,2.4,9,14
20261,11590,동작구,CS200002,외국어학원,86,87,4.6,4,2.3,2,1
20261,11590,동작구,CS200001,일반교습학원,821,900,1.3,12,2.9,26,79
20261,11590,동작구,CS100010,커피-음료,527,719,3.2,23,5.4,39,192
20261,11590,동작구,CS100009,호프-간이주점,396,452,1.5,7,4.2,19,56
20261,11590,동작구,CS100008,분식전문점,299,374,1.6,6,3.5,13,75
20261,11590,동작구,CS100007,치킨전문점,77,207,4.8,10,3.9,8,130
20261,11590,동작구,CS100006,패스트푸드점,84,224,3.6,8,6.3,14,140
20261,11590,동작구,CS100005,제과점,145,201,1.5,3,1.5,3,56
20261,11590,동작구,CS100004,양식음식점,146,168,1.8,3,3,5,22
20261,11590,동작구,CS100003,일식음식점,130,161,0,0,3.1,5,31
20261,11590,동작구,CS100002,중식음식점,145,173,3.5,6,2.3,4,28
20261,11590,동작구,CS100001,한식음식점,1403,1630,4.2,69,3.9,63,227
20261,11560,영등포구,CS300043,전자상거래업,797,797,0.1,1,6.4,51,0
20261,11560,영등포구,CS300042,주유소,59,59,1.7,1,1.7,1,0
20261,11560,영등포구,CS300041,예술품,59,59,5.1,3,3.4,2,0
20261,11560,영등포구,CS300040,재생용품 판매점,79,79,0,0,0,0,0
20261,11560,영등포구,CS300039,모터사이클및부품,43,43,0,0,2.3,1,0
20261,11560,영등포구,CS300038,자동차부품,226,226,0,0,2.7,6,0
20261,11560,영등포구,CS300037,중고차판매,27,27,0,0,7.4,2,0
20261,11560,영등포구,CS300036,조명용품,447,447,0,0,0.9,4,0
20261,11560,영등포구,CS300035,인테리어,199,199,1.5,3,3,6,0
20261,11560,영등포구,CS300034,악기,16,16,0,0,0,0,0
20261,11560,영등포구,CS300033,철물점,127,127,1.6,2,0.8,1,0
20261,11560,영등포구,CS300032,가전제품,133,133,0,0,1.5,2,0
20261,11560,영등포구,CS300031,가구,96,96,1,1,1,1,0
20261,11560,영등포구,CS300030,중고가구,5,5,0,0,0,0,0
20261,11560,영등포구,CS300029,애완동물,103,108,7.4,8,1.9,2,5
20261,11560,영등포구,CS300028,화초,286,289,2.8,8,1.7,5,3
20261,11560,영등포구,CS300027,섬유제품,118,118,5.1,6,1.7,2,0
20261,11560,영등포구,CS300026,완구,55,55,3.6,2,1.8,1,0
20261,11560,영등포구,CS300025,자전거 및 기타운송장비,42,42,0,0,2.4,1,0
20261,11560,영등포구,CS300024,운동/경기용품,196,196,0.5,1,3.6,7,0
20261,11560,영등포구,CS300023,미용재료,69,69,7.2,5,1.4,1,0
20261,11560,영등포구,CS300022,화장품,661,685,1.2,8,3.4,23,24
20261,11560,영등포구,CS300021,문구,199,221,0.5,1,1.4,3,22
20261,11560,영등포구,CS300020,서적,178,179,1.1,2,1.1,2,1
20261,11560,영등포구,CS300019,의료기기,256,256,0,0,0.8,2,0
20261,11560,영등포구,CS300018,의약품,465,498,1.8,9,1.8,9,33
20261,11560,영등포구,CS300017,시계및귀금속,147,155,0,0,1.3,2,8
20261,11560,영등포구,CS300016,안경,98,132,3,4,0.8,1,34
20261,11560,영등포구,CS300015,가방,144,146,0,0,2.1,3,2
20261,11560,영등포구,CS300014,신발,164,171,0,0,4.7,8,7
20261,11560,영등포구,CS300013,유아의류,77,82,1.2,1,0,0,5
20261,11560,영등포구,CS300012,한복점,21,21,19,4,4.8,1,0
20261,11560,영등포구,CS300011,일반의류,1426,1432,1.2,17,2.2,32,6
20261,11560,영등포구,CS300010,반찬가게,557,578,1.4,8,2.6,15,21
20261,11560,영등포구,CS300009,청과상,520,520,1.7,9,2.3,12,0
20261,11560,영등포구,CS300008,수산물판매,170,171,0.6,1,2.9,5,1
20261,11560,영등포구,CS300007,육류판매,225,226,1.3,3,4,9,1
20261,11560,영등포구,CS300006,미곡판매,115,115,0.9,1,2.6,3,0
20261,11560,영등포구,CS300005,주류도매,37,37,0,0,0,0,0
20261,11560,영등포구,CS300004,핸드폰,268,273,1.1,3,2.2,6,5
20261,11560,영등포구,CS300003,컴퓨터및주변장치판매,593,594,0.2,1,2.4,14,1
20261,11560,영등포구,CS300002,편의점,159,457,2,9,4.8,22,298
20261,11560,영등포구,CS300001,슈퍼마켓,533,727,2.3,17,2.5,18,194
20261,11560,영등포구,CS200047,가정용품임대,60,61,0,0,1.6,1,1
20261,11560,영등포구,CS200046,의류임대,10,10,0,0,10,1,0
20261,11560,영등포구,CS200045,비디오/서적임대,6,6,16.7,1,33.3,2,0
20261,11560,영등포구,CS200044,여행사,371,371,0.8,3,4.3,16,0
20261,11560,영등포구,CS200043,건축물청소,250,252,0.8,2,0.8,2,2
20261,11560,영등포구,CS200042,통번역서비스,129,129,0,0,0,0,0
20261,11560,영등포구,CS200041,사진관,244,252,0.8,2,1.6,4,8
20261,11560,영등포구,CS200040,녹음실,68,68,0,0,2.9,2,0
20261,11560,영등포구,CS200039,DVD방,34,34,20.6,7,0,0,0
20261,11560,영등포구,CS200038,독서실,104,122,2.5,3,4.1,5,18
20261,11560,영등포구,CS200037,노래방,314,323,3.4,11,4.6,15,9
20261,11560,영등포구,CS200036,고시원,8,8,0,0,0,0,0
20261,11560,영등포구,CS200035,게스트하우스,23,23,0,0,0,0,0
20261,11560,영등포구,CS200034,여관,246,246,3.3,8,1.6,4,0
20261,11560,영등포구,CS200033,부동산중개업,1740,1741,0,0,1.8,31,1
20261,11560,영등포구,CS200032,가전제품수리,125,125,1.6,2,3.2,4,0
20261,11560,영등포구,CS200031,세탁소,199,236,1.7,4,0.8,2,37
20261,11560,영등포구,CS200030,피부관리실,458,470,5.5,26,4,19,12
20261,11560,영등포구,CS200029,네일숍,153,156,0,0,1.9,3,3
20261,11560,영등포구,CS200028,미용실,792,867,1.3,11,1.4,12,75
20261,11560,영등포구,CS200027,모터사이클수리,33,33,0,0,0,0,0
20261,11560,영등포구,CS200026,자동차미용,97,102,2.9,3,5.9,6,5
20261,11560,영등포구,CS200025,자동차수리,243,261,0.8,2,0.4,1,18
20261,11560,영등포구,CS200024,스포츠클럽,251,264,0.8,2,3.8,10,13
20261,11560,영등포구,CS200023,통신기기수리,31,31,0,0,0,0,0
20261,11560,영등포구,CS200022,복권방,60,60,0,0,1.7,1,0
20261,11560,영등포구,CS200021,기타오락장,70,79,0,0,5.1,4,9
20261,11560,영등포구,CS200020,전자게임장,15,15,6.7,1,0,0,0
20261,11560,영등포구,CS200019,PC방,47,55,0,0,0,0,8
20261,11560,영등포구,CS200018,볼링장,7,7,0,0,0,0,0
20261,11560,영등포구,CS200017,골프연습장,103,115,5.2,6,1.7,2,12
20261,11560,영등포구,CS200016,당구장,180,182,3.3,6,5.5,10,2
20261,11560,영등포구,CS200015,세무사사무소,519,519,0.4,2,1.5,8,0
20261,11560,영등포구,CS200014,회계사사무소,116,116,0.9,1,0,0,0
20261,11560,영등포구,CS200013,기타법무서비스,262,262,0,0,1.1,3,0
